cluster,hour,count,risk_score,risk_tier
388,20,26,6.71,🟠 HIGH
388,21,16,6.71,🟠 HIGH
389,0,55,5.05,🟠 HIGH
389,1,5,5.05,🟠 HIGH
389,2,1,5.05,🟠 HIGH
389,4,2,5.05,🟠 HIGH
389,5,1,5.05,🟠 HIGH
389,8,1,5.05,🟠 HIGH
389,20,5,5.05,🟠 HIGH
389,21,38,5.05,🟠 HIGH
389,22,6,5.05,🟠 HIGH
389,23,13,5.05,🟠 HIGH
390,0,1,4.6,🟠 HIGH
390,1,6,4.6,🟠 HIGH
390,2,7,4.6,🟠 HIGH
390,3,22,4.6,🟠 HIGH
390,4,58,4.6,🟠 HIGH
390,5,16,4.6,🟠 HIGH
390,6,41,4.6,🟠 HIGH
390,7,9,4.6,🟠 HIGH
390,8,3,4.6,🟠 HIGH
390,19,1,4.6,🟠 HIGH
390,21,2,4.6,🟠 HIGH
391,0,1,4.12,🟠 HIGH
391,1,2,4.12,🟠 HIGH
391,3,1,4.12,🟠 HIGH
391,4,3,4.12,🟠 HIGH
391,5,2,4.12,🟠 HIGH
391,8,1,4.12,🟠 HIGH
391,21,6,4.12,🟠 HIGH
391,22,5,4.12,🟠 HIGH
391,23,2,4.12,🟠 HIGH
392,3,1,4.53,🟠 HIGH
392,4,2,4.53,🟠 HIGH
392,5,24,4.53,🟠 HIGH
392,6,10,4.53,🟠 HIGH
392,7,3,4.53,🟠 HIGH
392,20,6,4.53,🟠 HIGH
392,21,8,4.53,🟠 HIGH
392,22,1,4.53,🟠 HIGH
393,0,10,3.04,🟡 MEDIUM
393,1,9,3.04,🟡 MEDIUM
393,2,6,3.04,🟡 MEDIUM
393,3,5,3.04,🟡 MEDIUM
393,4,2,3.04,🟡 MEDIUM
393,22,2,3.04,🟡 MEDIUM
394,0,4,6.07,🟠 HIGH
394,1,7,6.07,🟠 HIGH
394,2,4,6.07,🟠 HIGH
394,3,10,6.07,🟠 HIGH
394,4,2,6.07,🟠 HIGH
394,5,2,6.07,🟠 HIGH
394,6,10,6.07,🟠 HIGH
394,7,1,6.07,🟠 HIGH
394,8,2,6.07,🟠 HIGH
394,19,3,6.07,🟠 HIGH
394,20,3,6.07,🟠 HIGH
394,21,5,6.07,🟠 HIGH
394,22,8,6.07,🟠 HIGH
394,23,11,6.07,🟠 HIGH
395,0,3,4.63,🟠 HIGH
395,4,2,4.63,🟠 HIGH
395,5,4,4.63,🟠 HIGH
395,6,14,4.63,🟠 HIGH
395,7,2,4.63,🟠 HIGH
395,8,7,4.63,🟠 HIGH
395,20,1,4.63,🟠 HIGH
395,22,1,4.63,🟠 HIGH
395,23,4,4.63,🟠 HIGH
396,0,11,3.1,🟡 MEDIUM
396,1,11,3.1,🟡 MEDIUM
396,2,7,3.1,🟡 MEDIUM
396,3,6,3.1,🟡 MEDIUM
396,4,22,3.1,🟡 MEDIUM
396,5,26,3.1,🟡 MEDIUM
396,6,17,3.1,🟡 MEDIUM
397,0,1,2.83,🟡 MEDIUM
397,1,1,2.83,🟡 MEDIUM
397,2,1,2.83,🟡 MEDIUM
397,3,1,2.83,🟡 MEDIUM
397,4,2,2.83,🟡 MEDIUM
397,5,1,2.83,🟡 MEDIUM
397,6,1,2.83,🟡 MEDIUM
397,7,1,2.83,🟡 MEDIUM
397,21,4,2.83,🟡 MEDIUM
397,22,1,2.83,🟡 MEDIUM
397,23,2,2.83,🟡 MEDIUM
398,0,4,4.99,🟠 HIGH
398,1,3,4.99,🟠 HIGH
398,2,7,4.99,🟠 HIGH
398,3,5,4.99,🟠 HIGH
398,4,7,4.99,🟠 HIGH
398,5,6,4.99,🟠 HIGH
398,6,3,4.99,🟠 HIGH
398,21,3,4.99,🟠 HIGH
398,22,3,4.99,🟠 HIGH
398,23,4,4.99,🟠 HIGH
399,0,2,4.41,🟠 HIGH
399,1,3,4.41,🟠 HIGH
399,4,2,4.41,🟠 HIGH
399,7,3,4.41,🟠 HIGH
399,8,3,4.41,🟠 HIGH
399,10,1,4.41,🟠 HIGH
399,21,1,4.41,🟠 HIGH
399,23,4,4.41,🟠 HIGH
400,0,5,4.43,🟠 HIGH
400,1,7,4.43,🟠 HIGH
400,2,8,4.43,🟠 HIGH
400,3,4,4.43,🟠 HIGH
400,4,16,4.43,🟠 HIGH
400,5,5,4.43,🟠 HIGH
400,6,3,4.43,🟠 HIGH
400,22,7,4.43,🟠 HIGH
400,23,9,4.43,🟠 HIGH
401,0,1,4.15,🟠 HIGH
401,1,4,4.15,🟠 HIGH
401,2,1,4.15,🟠 HIGH
401,3,12,4.15,🟠 HIGH
401,5,22,4.15,🟠 HIGH
401,21,6,4.15,🟠 HIGH
401,22,14,4.15,🟠 HIGH
401,23,47,4.15,🟠 HIGH
402,0,7,6.4,🟠 HIGH
402,1,3,6.4,🟠 HIGH
402,2,20,6.4,🟠 HIGH
402,3,27,6.4,🟠 HIGH
402,4,59,6.4,🟠 HIGH
402,5,78,6.4,🟠 HIGH
402,6,83,6.4,🟠 HIGH
402,7,16,6.4,🟠 HIGH
402,19,12,6.4,🟠 HIGH
402,20,113,6.4,🟠 HIGH
402,21,126,6.4,🟠 HIGH
402,22,87,6.4,🟠 HIGH
402,23,38,6.4,🟠 HIGH
403,21,15,2.55,🟡 MEDIUM
403,22,18,2.55,🟡 MEDIUM
404,0,18,5.14,🟠 HIGH
404,2,11,5.14,🟠 HIGH
404,3,7,5.14,🟠 HIGH
404,4,30,5.14,🟠 HIGH
404,5,21,5.14,🟠 HIGH
404,6,1,5.14,🟠 HIGH
404,20,2,5.14,🟠 HIGH
404,21,47,5.14,🟠 HIGH
404,22,19,5.14,🟠 HIGH
404,23,9,5.14,🟠 HIGH
405,6,20,3.93,🟡 MEDIUM
405,21,1,3.93,🟡 MEDIUM
405,22,2,3.93,🟡 MEDIUM
406,2,1,5.18,🟠 HIGH
406,5,1,5.18,🟠 HIGH
406,6,4,5.18,🟠 HIGH
406,7,1,5.18,🟠 HIGH
406,8,4,5.18,🟠 HIGH
406,9,2,5.18,🟠 HIGH
406,20,11,5.18,🟠 HIGH
406,21,11,5.18,🟠 HIGH
406,22,8,5.18,🟠 HIGH
406,23,5,5.18,🟠 HIGH
407,3,1,1.67,🟢 LOW
407,4,2,1.67,🟢 LOW
407,5,1,1.67,🟢 LOW
407,6,11,1.67,🟢 LOW
407,21,5,1.67,🟢 LOW
407,22,7,1.67,🟢 LOW
408,3,1,2.83,🟡 MEDIUM
408,5,5,2.83,🟡 MEDIUM
408,6,4,2.83,🟡 MEDIUM
408,20,2,2.83,🟡 MEDIUM
408,21,8,2.83,🟡 MEDIUM
408,22,9,2.83,🟡 MEDIUM
408,23,1,2.83,🟡 MEDIUM
409,0,4,4.93,🟠 HIGH
409,1,1,4.93,🟠 HIGH
409,2,3,4.93,🟠 HIGH
409,3,3,4.93,🟠 HIGH
409,5,1,4.93,🟠 HIGH
409,6,8,4.93,🟠 HIGH
409,7,5,4.93,🟠 HIGH
409,8,2,4.93,🟠 HIGH
409,11,1,4.93,🟠 HIGH
409,20,2,4.93,🟠 HIGH
409,21,6,4.93,🟠 HIGH
409,22,3,4.93,🟠 HIGH
410,21,23,2.4,🟡 MEDIUM
411,0,7,6.05,🟠 HIGH
411,1,2,6.05,🟠 HIGH
411,2,6,6.05,🟠 HIGH
411,4,1,6.05,🟠 HIGH
411,5,5,6.05,🟠 HIGH
411,6,13,6.05,🟠 HIGH
411,7,21,6.05,🟠 HIGH
411,8,12,6.05,🟠 HIGH
411,21,2,6.05,🟠 HIGH
411,22,2,6.05,🟠 HIGH
411,23,4,6.05,🟠 HIGH
412,1,5,5.85,🟠 HIGH
412,2,2,5.85,🟠 HIGH
412,3,6,5.85,🟠 HIGH
412,4,8,5.85,🟠 HIGH
412,5,16,5.85,🟠 HIGH
412,6,28,5.85,🟠 HIGH
412,7,5,5.85,🟠 HIGH
412,19,6,5.85,🟠 HIGH
412,20,2,5.85,🟠 HIGH
412,21,4,5.85,🟠 HIGH
412,22,13,5.85,🟠 HIGH
412,23,2,5.85,🟠 HIGH
413,2,15,4.89,🟠 HIGH
413,3,32,4.89,🟠 HIGH
413,4,1,4.89,🟠 HIGH
413,5,12,4.89,🟠 HIGH
413,6,1,4.89,🟠 HIGH
413,23,2,4.89,🟠 HIGH
414,3,1,5.69,🟠 HIGH
414,4,1,5.69,🟠 HIGH
414,5,14,5.69,🟠 HIGH
414,6,9,5.69,🟠 HIGH
414,7,1,5.69,🟠 HIGH
414,19,2,5.69,🟠 HIGH
414,20,7,5.69,🟠 HIGH
415,3,13,5.69,🟠 HIGH
415,4,3,5.69,🟠 HIGH
415,5,12,5.69,🟠 HIGH
415,7,1,5.69,🟠 HIGH
415,8,15,5.69,🟠 HIGH
415,21,4,5.69,🟠 HIGH
415,22,1,5.69,🟠 HIGH
415,23,1,5.69,🟠 HIGH
416,1,3,1.75,🟢 LOW
416,3,2,1.75,🟢 LOW
416,5,17,1.75,🟢 LOW
416,6,2,1.75,🟢 LOW
416,22,2,1.75,🟢 LOW
416,23,2,1.75,🟢 LOW
417,1,1,3.16,🟡 MEDIUM
417,2,1,3.16,🟡 MEDIUM
417,3,1,3.16,🟡 MEDIUM
417,5,1,3.16,🟡 MEDIUM
417,6,13,3.16,🟡 MEDIUM
417,7,2,3.16,🟡 MEDIUM
417,23,8,3.16,🟡 MEDIUM
418,0,4,3.95,🟡 MEDIUM
418,1,8,3.95,🟡 MEDIUM
418,3,23,3.95,🟡 MEDIUM
418,5,9,3.95,🟡 MEDIUM
418,6,10,3.95,🟡 MEDIUM
418,19,2,3.95,🟡 MEDIUM
418,21,3,3.95,🟡 MEDIUM
418,22,36,3.95,🟡 MEDIUM
418,23,20,3.95,🟡 MEDIUM
419,2,5,2.01,🟡 MEDIUM
419,3,2,2.01,🟡 MEDIUM
419,4,1,2.01,🟡 MEDIUM
419,6,16,2.01,🟡 MEDIUM
419,23,9,2.01,🟡 MEDIUM
420,0,13,5.91,🟠 HIGH
420,4,1,5.91,🟠 HIGH
420,5,1,5.91,🟠 HIGH
420,6,2,5.91,🟠 HIGH
420,7,1,5.91,🟠 HIGH
420,8,2,5.91,🟠 HIGH
420,20,1,5.91,🟠 HIGH
420,21,1,5.91,🟠 HIGH
420,22,8,5.91,🟠 HIGH
420,23,2,5.91,🟠 HIGH
421,3,21,4.9,🟠 HIGH
421,5,24,4.9,🟠 HIGH
421,6,4,4.9,🟠 HIGH
421,20,19,4.9,🟠 HIGH
421,22,28,4.9,🟠 HIGH
421,23,15,4.9,🟠 HIGH
422,2,2,4.43,🟠 HIGH
422,3,4,4.43,🟠 HIGH
422,5,11,4.43,🟠 HIGH
422,7,3,4.43,🟠 HIGH
422,21,3,4.43,🟠 HIGH
422,22,1,4.43,🟠 HIGH
423,0,9,7.13,🔴 CRITICAL
423,2,7,7.13,🔴 CRITICAL
423,3,1,7.13,🔴 CRITICAL
423,4,24,7.13,🔴 CRITICAL
423,5,9,7.13,🔴 CRITICAL
423,6,20,7.13,🔴 CRITICAL
423,7,1,7.13,🔴 CRITICAL
423,19,20,7.13,🔴 CRITICAL
423,20,31,7.13,🔴 CRITICAL
423,21,2,7.13,🔴 CRITICAL
423,22,5,7.13,🔴 CRITICAL
423,23,10,7.13,🔴 CRITICAL
424,0,4,5.59,🟠 HIGH
424,1,4,5.59,🟠 HIGH
424,2,5,5.59,🟠 HIGH
424,3,1,5.59,🟠 HIGH
424,4,2,5.59,🟠 HIGH
424,5,2,5.59,🟠 HIGH
424,19,3,5.59,🟠 HIGH
424,20,2,5.59,🟠 HIGH
424,21,1,5.59,🟠 HIGH
424,22,5,5.59,🟠 HIGH
425,0,1,5.11,🟠 HIGH
425,5,7,5.11,🟠 HIGH
425,6,5,5.11,🟠 HIGH
425,7,7,5.11,🟠 HIGH
425,8,6,5.11,🟠 HIGH
425,20,4,5.11,🟠 HIGH
425,21,1,5.11,🟠 HIGH
425,23,1,5.11,🟠 HIGH
426,1,1,2.18,🟡 MEDIUM
426,3,8,2.18,🟡 MEDIUM
426,21,3,2.18,🟡 MEDIUM
426,22,1,2.18,🟡 MEDIUM
426,23,2,2.18,🟡 MEDIUM
427,0,14,4.03,🟠 HIGH
427,1,32,4.03,🟠 HIGH
427,2,22,4.03,🟠 HIGH
427,3,3,4.03,🟠 HIGH
427,4,1,4.03,🟠 HIGH
427,5,19,4.03,🟠 HIGH
427,6,9,4.03,🟠 HIGH
427,7,3,4.03,🟠 HIGH
427,22,3,4.03,🟠 HIGH
427,23,6,4.03,🟠 HIGH
428,3,1,3.04,🟡 MEDIUM
428,6,7,3.04,🟡 MEDIUM
428,7,1,3.04,🟡 MEDIUM
428,21,9,3.04,🟡 MEDIUM
428,22,1,3.04,🟡 MEDIUM
429,4,1,2.54,🟡 MEDIUM
429,5,48,2.54,🟡 MEDIUM
429,6,1,2.54,🟡 MEDIUM
430,22,9,1.67,🟢 LOW
430,23,18,1.67,🟢 LOW
431,0,12,6.81,🟠 HIGH
431,1,1,6.81,🟠 HIGH
431,2,24,6.81,🟠 HIGH
431,4,4,6.81,🟠 HIGH
431,5,9,6.81,🟠 HIGH
431,6,15,6.81,🟠 HIGH
431,7,11,6.81,🟠 HIGH
431,8,11,6.81,🟠 HIGH
431,20,1,6.81,🟠 HIGH
431,22,22,6.81,🟠 HIGH
431,23,74,6.81,🟠 HIGH
432,1,1,3.13,🟡 MEDIUM
432,4,4,3.13,🟡 MEDIUM
432,6,11,3.13,🟡 MEDIUM
432,9,2,3.13,🟡 MEDIUM
433,5,17,3.94,🟡 MEDIUM
433,20,2,3.94,🟡 MEDIUM
434,0,6,6.83,🟠 HIGH
434,1,1,6.83,🟠 HIGH
434,3,1,6.83,🟠 HIGH
434,4,4,6.83,🟠 HIGH
434,5,2,6.83,🟠 HIGH
434,7,3,6.83,🟠 HIGH
434,8,1,6.83,🟠 HIGH
434,9,1,6.83,🟠 HIGH
434,19,2,6.83,🟠 HIGH
434,20,13,6.83,🟠 HIGH
434,21,5,6.83,🟠 HIGH
434,22,1,6.83,🟠 HIGH
434,23,7,6.83,🟠 HIGH
435,0,2,6.24,🟠 HIGH
435,4,13,6.24,🟠 HIGH
435,5,44,6.24,🟠 HIGH
435,6,21,6.24,🟠 HIGH
435,7,23,6.24,🟠 HIGH
435,8,13,6.24,🟠 HIGH
435,9,8,6.24,🟠 HIGH
435,11,3,6.24,🟠 HIGH
435,19,2,6.24,🟠 HIGH
435,20,1,6.24,🟠 HIGH
435,22,3,6.24,🟠 HIGH
435,23,1,6.24,🟠 HIGH
436,1,8,5.28,🟠 HIGH
436,5,38,5.28,🟠 HIGH
436,19,1,5.28,🟠 HIGH
437,0,3,6.57,🟠 HIGH
437,1,4,6.57,🟠 HIGH
437,2,8,6.57,🟠 HIGH
437,3,1,6.57,🟠 HIGH
437,4,1,6.57,🟠 HIGH
437,5,11,6.57,🟠 HIGH
437,6,8,6.57,🟠 HIGH
437,7,18,6.57,🟠 HIGH
437,8,11,6.57,🟠 HIGH
437,20,1,6.57,🟠 HIGH
437,21,2,6.57,🟠 HIGH
437,22,14,6.57,🟠 HIGH
437,23,6,6.57,🟠 HIGH
438,0,5,4.67,🟠 HIGH
438,1,5,4.67,🟠 HIGH
438,2,10,4.67,🟠 HIGH
438,3,10,4.67,🟠 HIGH
438,5,1,4.67,🟠 HIGH
438,21,1,4.67,🟠 HIGH
438,22,4,4.67,🟠 HIGH
438,23,9,4.67,🟠 HIGH
439,0,3,3.35,🟡 MEDIUM
439,2,1,3.35,🟡 MEDIUM
439,5,8,3.35,🟡 MEDIUM
439,21,9,3.35,🟡 MEDIUM
439,22,23,3.35,🟡 MEDIUM
439,23,34,3.35,🟡 MEDIUM
440,3,2,7.48,🔴 CRITICAL
440,5,2,7.48,🔴 CRITICAL
440,9,2,7.48,🔴 CRITICAL
440,17,16,7.48,🔴 CRITICAL
440,18,8,7.48,🔴 CRITICAL
440,19,2,7.48,🔴 CRITICAL
440,20,1,7.48,🔴 CRITICAL
440,21,4,7.48,🔴 CRITICAL
440,22,5,7.48,🔴 CRITICAL
440,23,1,7.48,🔴 CRITICAL
441,0,8,3.43,🟡 MEDIUM
441,1,1,3.43,🟡 MEDIUM
441,2,2,3.43,🟡 MEDIUM
441,3,4,3.43,🟡 MEDIUM
441,4,4,3.43,🟡 MEDIUM
441,5,9,3.43,🟡 MEDIUM
441,6,3,3.43,🟡 MEDIUM
441,21,1,3.43,🟡 MEDIUM
441,22,6,3.43,🟡 MEDIUM
441,23,8,3.43,🟡 MEDIUM
442,1,1,4.42,🟠 HIGH
442,2,9,4.42,🟠 HIGH
442,3,7,4.42,🟠 HIGH
442,5,9,4.42,🟠 HIGH
442,22,1,4.42,🟠 HIGH
443,0,2,5.27,🟠 HIGH
443,2,13,5.27,🟠 HIGH
443,3,6,5.27,🟠 HIGH
443,4,7,5.27,🟠 HIGH
443,6,2,5.27,🟠 HIGH
443,20,2,5.27,🟠 HIGH
444,1,1,5.49,🟠 HIGH
444,2,9,5.49,🟠 HIGH
444,4,13,5.49,🟠 HIGH
444,20,5,5.49,🟠 HIGH
444,21,1,5.49,🟠 HIGH
444,22,2,5.49,🟠 HIGH
445,0,4,5.84,🟠 HIGH
445,2,8,5.84,🟠 HIGH
445,3,16,5.84,🟠 HIGH
445,4,2,5.84,🟠 HIGH
445,5,1,5.84,🟠 HIGH
445,18,1,5.84,🟠 HIGH
445,19,1,5.84,🟠 HIGH
445,20,4,5.84,🟠 HIGH
445,22,2,5.84,🟠 HIGH
445,23,1,5.84,🟠 HIGH
446,0,9,5.71,🟠 HIGH
446,1,10,5.71,🟠 HIGH
446,2,9,5.71,🟠 HIGH
446,3,4,5.71,🟠 HIGH
446,4,1,5.71,🟠 HIGH
446,5,2,5.71,🟠 HIGH
446,20,7,5.71,🟠 HIGH
446,22,7,5.71,🟠 HIGH
446,23,3,5.71,🟠 HIGH
447,5,15,2.99,🟡 MEDIUM
448,0,3,4.7,🟠 HIGH
448,1,15,4.7,🟠 HIGH
448,2,8,4.7,🟠 HIGH
448,3,9,4.7,🟠 HIGH
448,4,8,4.7,🟠 HIGH
448,5,6,4.7,🟠 HIGH
448,8,1,4.7,🟠 HIGH
448,21,4,4.7,🟠 HIGH
448,22,3,4.7,🟠 HIGH
448,23,14,4.7,🟠 HIGH
449,0,6,4.15,🟠 HIGH
449,5,3,4.15,🟠 HIGH
449,6,4,4.15,🟠 HIGH
449,7,3,4.15,🟠 HIGH
449,8,2,4.15,🟠 HIGH
450,2,1,5.38,🟠 HIGH
450,4,3,5.38,🟠 HIGH
450,5,2,5.38,🟠 HIGH
450,6,2,5.38,🟠 HIGH
450,7,10,5.38,🟠 HIGH
450,10,2,5.38,🟠 HIGH
450,20,3,5.38,🟠 HIGH
450,21,14,5.38,🟠 HIGH
450,22,2,5.38,🟠 HIGH
450,23,3,5.38,🟠 HIGH
451,0,1,4.34,🟠 HIGH
451,1,4,4.34,🟠 HIGH
451,2,16,4.34,🟠 HIGH
451,3,1,4.34,🟠 HIGH
451,4,2,4.34,🟠 HIGH
451,5,7,4.34,🟠 HIGH
451,6,9,4.34,🟠 HIGH
451,7,2,4.34,🟠 HIGH
451,8,4,4.34,🟠 HIGH
451,11,1,4.34,🟠 HIGH
451,20,2,4.34,🟠 HIGH
451,21,9,4.34,🟠 HIGH
451,22,7,4.34,🟠 HIGH
451,23,14,4.34,🟠 HIGH
452,1,2,7.33,🔴 CRITICAL
452,2,6,7.33,🔴 CRITICAL
452,3,2,7.33,🔴 CRITICAL
452,6,1,7.33,🔴 CRITICAL
452,20,38,7.33,🔴 CRITICAL
452,21,6,7.33,🔴 CRITICAL
453,0,16,3.49,🟡 MEDIUM
453,1,1,3.49,🟡 MEDIUM
453,4,3,3.49,🟡 MEDIUM
453,20,1,3.49,🟡 MEDIUM
453,22,5,3.49,🟡 MEDIUM
453,23,14,3.49,🟡 MEDIUM
454,4,13,5.49,🟠 HIGH
454,5,1,5.49,🟠 HIGH
454,6,2,5.49,🟠 HIGH
454,7,1,5.49,🟠 HIGH
454,9,1,5.49,🟠 HIGH
454,20,2,5.49,🟠 HIGH
454,21,1,5.49,🟠 HIGH
455,3,1,6.43,🟠 HIGH
455,4,4,6.43,🟠 HIGH
455,5,1,6.43,🟠 HIGH
455,6,10,6.43,🟠 HIGH
455,7,7,6.43,🟠 HIGH
455,11,1,6.43,🟠 HIGH
455,20,12,6.43,🟠 HIGH
455,21,9,6.43,🟠 HIGH
456,0,7,1.75,🟢 LOW
456,2,2,1.75,🟢 LOW
456,3,4,1.75,🟢 LOW
456,4,1,1.75,🟢 LOW
456,6,6,1.75,🟢 LOW
456,21,3,1.75,🟢 LOW
456,22,2,1.75,🟢 LOW
456,23,3,1.75,🟢 LOW
457,19,26,5.73,🟠 HIGH
458,1,2,5.26,🟠 HIGH
458,8,14,5.26,🟠 HIGH
458,9,6,5.26,🟠 HIGH
459,3,1,4.54,🟠 HIGH
459,5,18,4.54,🟠 HIGH
459,6,12,4.54,🟠 HIGH
459,7,5,4.54,🟠 HIGH
459,8,4,4.54,🟠 HIGH
459,20,1,4.54,🟠 HIGH
459,21,1,4.54,🟠 HIGH
459,22,1,4.54,🟠 HIGH
459,23,1,4.54,🟠 HIGH
460,1,5,2.96,🟡 MEDIUM
460,5,17,2.96,🟡 MEDIUM
460,6,2,2.96,🟡 MEDIUM
460,20,3,2.96,🟡 MEDIUM
461,0,6,5.32,🟠 HIGH
461,1,4,5.32,🟠 HIGH
461,5,10,5.32,🟠 HIGH
461,6,2,5.32,🟠 HIGH
461,7,1,5.32,🟠 HIGH
461,20,1,5.32,🟠 HIGH
461,23,3,5.32,🟠 HIGH
462,1,8,3.65,🟡 MEDIUM
462,2,1,3.65,🟡 MEDIUM
462,3,2,3.65,🟡 MEDIUM
462,4,5,3.65,🟡 MEDIUM
462,19,1,3.65,🟡 MEDIUM
462,21,4,3.65,🟡 MEDIUM
462,22,1,3.65,🟡 MEDIUM
463,0,2,4.52,🟠 HIGH
463,1,1,4.52,🟠 HIGH
463,3,5,4.52,🟠 HIGH
463,5,1,4.52,🟠 HIGH
463,6,1,4.52,🟠 HIGH
463,19,1,4.52,🟠 HIGH
463,20,2,4.52,🟠 HIGH
463,23,6,4.52,🟠 HIGH
464,0,1,3.6,🟡 MEDIUM
464,1,4,3.6,🟡 MEDIUM
464,2,6,3.6,🟡 MEDIUM
464,3,1,3.6,🟡 MEDIUM
464,4,1,3.6,🟡 MEDIUM
464,6,1,3.6,🟡 MEDIUM
464,19,5,3.6,🟡 MEDIUM
464,21,2,3.6,🟡 MEDIUM
464,22,4,3.6,🟡 MEDIUM
464,23,9,3.6,🟡 MEDIUM
465,0,1,2.71,🟡 MEDIUM
465,1,13,2.71,🟡 MEDIUM
465,2,14,2.71,🟡 MEDIUM
465,3,4,2.71,🟡 MEDIUM
465,6,3,2.71,🟡 MEDIUM
465,7,1,2.71,🟡 MEDIUM
466,0,13,4.82,🟠 HIGH
466,2,21,4.82,🟠 HIGH
466,3,9,4.82,🟠 HIGH
466,4,2,4.82,🟠 HIGH
466,5,11,4.82,🟠 HIGH
466,6,1,4.82,🟠 HIGH
466,8,2,4.82,🟠 HIGH
466,20,1,4.82,🟠 HIGH
466,21,7,4.82,🟠 HIGH
466,22,9,4.82,🟠 HIGH
466,23,6,4.82,🟠 HIGH
467,0,11,2.75,🟡 MEDIUM
467,3,4,2.75,🟡 MEDIUM
467,4,1,2.75,🟡 MEDIUM
467,22,3,2.75,🟡 MEDIUM
467,23,9,2.75,🟡 MEDIUM
468,0,4,4.29,🟠 HIGH
468,5,3,4.29,🟠 HIGH
468,6,1,4.29,🟠 HIGH
468,20,1,4.29,🟠 HIGH
468,21,3,4.29,🟠 HIGH
468,22,12,4.29,🟠 HIGH
468,23,9,4.29,🟠 HIGH
469,7,8,6.07,🟠 HIGH
469,8,1,6.07,🟠 HIGH
469,10,5,6.07,🟠 HIGH
469,11,1,6.07,🟠 HIGH
469,19,1,6.07,🟠 HIGH
469,21,1,6.07,🟠 HIGH
469,23,4,6.07,🟠 HIGH
470,0,8,2.45,🟡 MEDIUM
470,1,1,2.45,🟡 MEDIUM
470,2,5,2.45,🟡 MEDIUM
470,3,2,2.45,🟡 MEDIUM
470,22,6,2.45,🟡 MEDIUM
470,23,8,2.45,🟡 MEDIUM
471,5,3,6.01,🟠 HIGH
471,8,14,6.01,🟠 HIGH
471,19,2,6.01,🟠 HIGH
471,20,4,6.01,🟠 HIGH
471,21,13,6.01,🟠 HIGH
471,22,20,6.01,🟠 HIGH
472,5,7,5.24,🟠 HIGH
472,6,7,5.24,🟠 HIGH
472,7,2,5.24,🟠 HIGH
472,19,2,5.24,🟠 HIGH
472,20,16,5.24,🟠 HIGH
472,21,18,5.24,🟠 HIGH
472,22,7,5.24,🟠 HIGH
473,1,2,3.27,🟡 MEDIUM
473,2,6,3.27,🟡 MEDIUM
473,3,1,3.27,🟡 MEDIUM
473,4,3,3.27,🟡 MEDIUM
473,5,3,3.27,🟡 MEDIUM
473,6,10,3.27,🟡 MEDIUM
473,7,2,3.27,🟡 MEDIUM
473,21,2,3.27,🟡 MEDIUM
473,22,1,3.27,🟡 MEDIUM
473,23,1,3.27,🟡 MEDIUM
474,4,15,6.11,🟠 HIGH
474,5,20,6.11,🟠 HIGH
474,7,1,6.11,🟠 HIGH
475,2,9,6.67,🟠 HIGH
475,6,9,6.67,🟠 HIGH
475,7,19,6.67,🟠 HIGH
475,8,7,6.67,🟠 HIGH
475,9,4,6.67,🟠 HIGH
475,19,23,6.67,🟠 HIGH
475,21,11,6.67,🟠 HIGH
475,22,1,6.67,🟠 HIGH
475,23,1,6.67,🟠 HIGH
476,1,2,5.73,🟠 HIGH
476,2,3,5.73,🟠 HIGH
476,3,5,5.73,🟠 HIGH
476,4,2,5.73,🟠 HIGH
476,5,16,5.73,🟠 HIGH
476,6,12,5.73,🟠 HIGH
476,20,6,5.73,🟠 HIGH
476,22,4,5.73,🟠 HIGH
476,23,12,5.73,🟠 HIGH
477,1,4,1.73,🟢 LOW
477,2,10,1.73,🟢 LOW
477,4,1,1.73,🟢 LOW
477,22,1,1.73,🟢 LOW
477,23,1,1.73,🟢 LOW
478,19,1,1.79,🟢 LOW
478,22,17,1.79,🟢 LOW
478,23,1,1.79,🟢 LOW
479,0,14,3.24,🟡 MEDIUM
479,5,1,3.24,🟡 MEDIUM
479,21,23,3.24,🟡 MEDIUM
479,22,22,3.24,🟡 MEDIUM
479,23,22,3.24,🟡 MEDIUM
480,2,2,6.7,🟠 HIGH
480,5,1,6.7,🟠 HIGH
480,8,1,6.7,🟠 HIGH
480,18,2,6.7,🟠 HIGH
480,19,23,6.7,🟠 HIGH
480,20,10,6.7,🟠 HIGH
480,21,7,6.7,🟠 HIGH
480,23,1,6.7,🟠 HIGH
481,1,4,5.91,🟠 HIGH
481,2,4,5.91,🟠 HIGH
481,8,1,5.91,🟠 HIGH
481,20,33,5.91,🟠 HIGH
481,21,23,5.91,🟠 HIGH
482,20,9,3.83,🟡 MEDIUM
482,21,7,3.83,🟡 MEDIUM
483,4,6,5.02,🟠 HIGH
483,5,1,5.02,🟠 HIGH
483,6,2,5.02,🟠 HIGH
483,19,6,5.02,🟠 HIGH
483,20,10,5.02,🟠 HIGH
483,21,9,5.02,🟠 HIGH
483,22,2,5.02,🟠 HIGH
483,23,9,5.02,🟠 HIGH
484,1,2,6.17,🟠 HIGH
484,2,9,6.17,🟠 HIGH
484,3,19,6.17,🟠 HIGH
484,4,7,6.17,🟠 HIGH
484,5,1,6.17,🟠 HIGH
484,6,2,6.17,🟠 HIGH
484,7,1,6.17,🟠 HIGH
484,8,2,6.17,🟠 HIGH
484,19,8,6.17,🟠 HIGH
484,20,4,6.17,🟠 HIGH
